6.93	1.49365	-0.0837382	-0.669964	-0.49804	0.348448	-0.668451	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.985	1.45612	-0.111087	-0.695082	-0.496378	0.364765	-0.684768	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.04	1.41717	-0.138328	-0.721429	-0.494088	0.382291	-0.702295	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.095	1.37674	-0.165423	-0.749118	-0.491074	0.401165	-0.721169	-0.320004
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.15	1.33474	-0.192331	-0.778273	-0.487222	0.421547	-0.741551	-0.320004
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.205	1.29109	-0.219	-0.809037	-0.482398	0.443624	-0.763629	-0.320005
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.26	1.24571	-0.245373	-0.841569	-0.476436	0.467615	-0.78762	-0.320005
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.315	1.19849	-0.271383	-0.876051	-0.469138	0.493778	-0.813784	-0.320006
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.37	1.14931	-0.296949	-0.912688	-0.460259	0.522419	-0.842426	-0.320007
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.425	1.09805	-0.321976	-0.951715	-0.449499	0.553905	-0.873913	-0.320008
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.48	1.04457	-0.346351	-0.993395	-0.436483	0.588676	-0.908685	-0.32001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.535	0.988717	-0.369938	-1.03803	-0.42074	0.627265	-0.947276	-0.320011
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.59	0.930322	-0.392571	-1.08596	-0.401672	0.670323	-0.990336	-0.320013
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.645	0.869193	-0.414046	-1.13755	-0.378512	0.718651	-1.03867	-0.320016
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.7	0.805115	-0.434112	-1.19323	-0.350265	0.773243	-1.09326	-0.320019
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.755	0.737853	-0.452456	-1.25342	-0.315624	0.835337	-1.15536	-0.320024
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.81	0.667147	-0.468679	-1.31853	-0.272853	0.906484	-1.22651	-0.320029
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.865	0.592716	-0.482274	-1.3889	-0.219617	0.988634	-1.30867	-0.320037
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.92	0.514268	-0.492583	-1.46462	-0.15275	1.08422	-1.40427	-0.320047
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
7.975	0.431516	-0.498742	-1.54526	-0.0679303	1.19622	-1.51628	-0.32006
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.03	0.344224	-0.499611	-1.62931	0.0407248	1.32815	-1.64822	-0.320076
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.085	0.252296	-0.493671	-1.71304	0.181049	1.48364	-1.80374	-0.320097
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.14	0.155939	-0.47892	-1.78857	0.362841	1.66531	-1.98543	-0.320121
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.195	0.0559864	-0.452788	-1.84057	0.596404	1.87171	-2.19185	-0.32014
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.25	-0.0455949	-0.412237	-1.84251	0.887158	2.09094	-2.41109	-0.320143
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.305	-0.145053	-0.354333	-1.75699	1.22327	2.29171	-2.61183	-0.320116
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.36	-0.2366	-0.277637	-1.55164	1.56047	2.42133	-2.74141	-0.320076
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.415	-0.313577	-0.183998	-1.23288	1.82779	2.4304	-2.75047	-0.320073
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.47	-0.3712	-0.0789143	-0.860225	1.97229	2.31496	-2.63507	-0.32011
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.525	-0.408583	0.030673	-0.506766	1.99603	2.12047	-2.44062	-0.320141
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.58	-0.428102	0.139127	-0.214069	1.93828	1.90138	-2.22152	-0.320142
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.635	-0.433403	0.243128	0.011092	1.83964	1.69219	-2.01232	-0.320124
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.69	-0.427959	0.341229	0.178764	1.7268	1.5069	-1.827	-0.3201
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.745	-0.41456	0.433078	0.302426	1.61382	1.34794	-1.66802	-0.320079
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.8	-0.395295	0.518866	0.393745	1.50697	1.213	-1.53306	-0.320062
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.855	-0.371687	0.599004	0.461548	1.40853	1.09849	-1.41854	-0.320048
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.91	-0.344844	0.673968	0.512196	1.31885	1.00085	-1.32089	-0.320038
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
8.965	-0.315581	0.744232	0.550207	1.23746	0.917017	-1.23705	-0.32003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.02	-0.284497	0.81023	0.578795	1.16361	0.844491	-1.16452	-0.320024
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.075	-0.252046	0.872354	0.600267	1.09645	0.781259	-1.10128	-0.32002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.13	-0.21857	0.930949	0.616294	1.03519	0.725721	-1.04574	-0.320016
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.185	-0.184332	0.986322	0.628108	0.979122	0.676599	-0.996613	-0.320014
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.24	-0.149539	1.03874	0.636625	0.927605	0.632872	-0.952883	-0.320011
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.295	-0.114352	1.08843	0.642537	0.880098	0.593713	-0.913723	-0.32001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.35	-0.0788989	1.13561	0.646373	0.836129	0.558454	-0.878463	-0.320008
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.405	-0.0432822	1.18047	0.648539	0.795294	0.526547	-0.846554	-0.320007
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.46	-0.00758485	1.22315	0.649354	0.757245	0.49754	-0.817546	-0.320006
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.515	0.0281261	1.26381	0.649068	0.721682	0.471057	-0.791063	-0.320005
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.57	0.0637958	1.30258	0.647881	0.688347	0.446786	-0.766791	-0.320005
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.625	0.0993791	1.33956	0.645951	0.657015	0.424461	-0.744465	-0.320004
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.68	0.134839	1.37488	0.643408	0.62749	0.403859	-0.723863	-0.320004
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.735	0.170145	1.40862	0.640357	0.599601	0.384789	-0.704792	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.79	0.20527	1.44087	0.636882	0.573198	0.367087	-0.68709	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.845	0.240195	1.4717	0.633054	0.548149	0.350612	-0.670615	-0.320003
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.9	0.274901	1.50118	0.628931	0.524339	0.335242	-0.655245	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
9.955	0.309373	1.52939	0.624561	0.501662	0.320871	-0.640873	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.01	0.343599	1.55639	0.619985	0.480028	0.307404	-0.627406	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.065	0.377568	1.58222	0.615237	0.459355	0.294762	-0.614763	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.12	0.411272	1.60693	0.610344	0.439568	0.28287	-0.602872	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.175	0.444703	1.63058	0.605331	0.420603	0.271666	-0.591668	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.23	0.477856	1.65321	0.600218	0.402399	0.261094	-0.581095	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.285	0.510726	1.67486	0.595023	0.384903	0.251101	-0.571102	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.34	0.543308	1.69556	0.589758	0.368067	0.241644	-0.561645	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.395	0.575598	1.71536	0.584438	0.351845	0.232682	-0.552683	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.45	0.607595	1.73428	0.579072	0.336199	0.224177	-0.544178	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.505	0.639296	1.75235	0.57367	0.321092	0.216099	-0.5361	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
10.56	0.670698	1.76961	0.56824	0.306489	0.208416	-0.528417	-0.320001
